t_s	temp_kb	out_kb	converted_kb	mem_bytes	cpu_pct	pids	fifos
987.91	3346733	260489	3346733	15135911936	807.6	20	0
988.91	3346733	260489	3346733	15139139584	799.9	20	0
989.92	3346733	260489	3346733	15142363136	800.1	20	0
990.92	3346733	260489	3346733	15145021440	808.0	20	0
991.92	3346733	260489	3346733	15147651072	799.7	20	0
992.93	3346733	260489	3346733	15150764032	807.8	20	0
993.93	3346733	260489	3346733	15153451008	800.0	20	0
994.94	3346733	260489	3346733	15156367360	799.8	20	0
995.94	3346733	260489	3346733	15159484416	807.7	20	0
996.94	3346733	260489	3346733	15162089472	799.7	20	0
997.95	3346733	260489	3346733	15164944384	807.9	20	0
998.95	3346733	260489	3346733	15167717376	800.0	20	0
999.96	3346733	260489	3346733	15170764800	799.9	20	0
1000.96	3346733	260489	3346733	15173640192	807.8	20	0
1001.96	3346733	260489	3346733	15176450048	800.4	20	0
1002.97	3346733	260489	3346733	15177596928	808.1	20	0
1003.97	3346733	260489	3346733	15179902976	800.3	20	0
1004.97	3346733	260489	3346733	15182372864	799.8	20	0
1005.98	3346733	260489	3346733	15182884864	807.6	20	0
1006.98	3346733	260489	3346733	15184703488	799.3	20	0
1007.99	3346733	260489	3346733	15186911232	807.2	20	0
1008.99	3346733	260489	3346733	15188377600	799.1	20	0
1009.99	3346733	260489	3346733	15189647360	799.3	20	0
1011.00	3346733	260489	3346733	15191379968	807.5	20	0
1012.00	3346733	260489	3346733	15194169344	799.5	20	0
1013.01	3346733	260489	3346733	15195865088	807.3	20	0
1014.01	3346733	260489	3346733	15198142464	799.7	20	0
1015.01	3346733	260489	3346733	15200505856	800.5	20	0
1016.02	3346733	260489	3346733	15203041280	807.0	20	0
1017.02	3346733	260489	3346733	15205056512	799.7	20	0
1018.03	3346733	260489	3346733	15207841792	807.8	20	0
1019.03	3346733	260489	3346733	15210225664	799.8	20	0
1020.03	3346733	260489	3346733	15212888064	800.1	20	0
1021.04	3346733	260489	3346733	15216279552	807.3	20	0
1022.04	3346733	260489	3346733	15218515968	799.9	20	0
1023.05	3346733	260489	3346733	15220883456	807.7	20	0
1024.05	3346733	260489	3346733	15224496128	799.9	20	0
1025.05	3346733	260489	3346733	15227002880	799.6	20	0
1026.06	3346733	260489	3346733	15229714432	807.8	20	0
1027.06	3346733	260489	3346733	15231348736	799.7	20	0
1028.07	3346733	260489	3346733	15234359296	807.8	20	0
1029.07	3346733	260489	3346733	15237476352	799.9	20	0
1030.07	3346733	260489	3346733	15240245248	799.8	20	0
1031.08	3346733	260489	3346733	15243563008	807.7	20	0
1032.08	3346733	260489	3346733	15246725120	800.1	20	0
1033.09	3346733	260489	3346733	15249596416	800.6	20	0
1034.09	3346733	260489	3346733	15252930560	807.2	20	0
1035.09	3346733	260489	3346733	15255756800	799.9	20	0
1036.10	3346733	260489	3346733	15258636288	807.9	20	0
1037.10	3346733	260489	3346733	15262310400	800.1	20	0
1038.11	3346733	260489	3346733	15265247232	799.9	20	0
1039.11	3346733	260489	3346733	15268139008	807.8	20	0
1040.11	3346733	260489	3346733	15269748736	799.5	20	0
1041.12	3346733	260489	3346733	15272235008	807.6	20	0
1042.12	3346733	260489	3346733	15274184704	799.8	20	0
1043.12	3346733	260489	3346733	15275511808	799.9	20	0
1044.13	3346733	260489	3346733	15278891008	807.7	20	0
1045.13	3346733	260489	3346733	15281737728	800.0	20	0
1046.14	3346733	260489	3346733	15284576256	808.0	20	0
1047.14	3346733	260489	3346733	15287185408	799.7	20	0
1048.14	3346733	260489	3346733	15290023936	799.9	20	0
1049.15	3346733	260489	3346733	15292719104	807.6	20	0
1050.15	3346733	262859	3346733	15297798144	840.1	20	0
1051.16	3346733	268832	3346733	15306883072	912.1	20	0
1052.16	3346733	274856	3346733	15315795968	903.9	20	0
1053.16	3346733	280900	3346733	15324442624	904.6	20	0
1054.17	3346733	286941	3346733	15333371904	913.6	20	0
1055.17	3346733	292995	3346733	15342362624	904.2	20	0
1056.18	3346733	297649	3346733	15349645312	888.8	20	0
1057.18	3346733	297649	3346733	15352070144	799.6	20	0
1058.18	3346733	297649	3346733	15355052032	800.3	20	0
1059.19	3346733	297649	3346733	15358074880	807.9	20	0
1060.19	3346733	297649	3346733	15360225280	799.4	20	0
1061.20	3346733	297649	3346733	15362482176	807.5	20	0
1062.20	3346733	297649	3346733	15365971968	799.9	20	0
1063.20	3346733	297649	3346733	15368220672	800.0	20	0
1064.21	3346733	297649	3346733	15371497472	808.0	20	0
1065.21	3346733	297649	3346733	15374786560	800.0	20	0
1066.22	3346733	297649	3346733	15377006592	800.6	20	0
1067.22	3346733	297649	3346733	15379550208	806.7	20	0
1068.22	3346733	297649	3346733	15382720512	799.8	20	0
1069.23	3346733	297649	3346733	15384956928	807.5	20	0
1070.23	3346733	297649	3346733	15386902528	800.2	20	0
1071.24	3346733	297649	3346733	15389810688	799.8	20	0
1072.24	3346733	297649	3346733	15392305152	807.0	20	0
1073.24	3346733	297649	3346733	15394754560	799.6	20	0
1074.25	3346733	297649	3346733	15397068800	807.8	20	0
1075.25	3346733	297649	3346733	15399682048	800.2	20	0
1076.26	3346733	297649	3346733	15401037824	800.1	20	0
1077.26	3346733	297649	3346733	15403388928	807.8	20	0
1078.26	3346733	297649	3346733	15405879296	799.9	20	0
1079.27	3346733	297649	3346733	15408689152	807.2	20	0
1080.27	3346733	297649	3346733	15411216384	799.7	20	0
1081.28	3346733	297649	3346733	15413850112	807.4	20	0
1082.28	3346733	297649	3346733	15416442880	799.8	20	0
1083.29	3346733	297649	3346733	15418728448	800.1	20	0
1084.29	3346733	297649	3346733	15420784640	808.1	20	0
1085.29	3346733	297649	3346733	15423053824	800.1	20	0
1086.30	3346733	297649	3346733	15425519616	806.9	20	0
1087.30	3346733	297649	3346733	15427600384	799.7	20	0
1088.31	3346733	297649	3346733	15430258688	799.6	20	0
1089.31	3346733	297649	3346733	15432753152	807.6	20	0
1090.31	3346733	297649	3346733	15435116544	799.9	20	0
1091.32	3346733	297649	3346733	15438012416	808.2	20	0
1092.32	3346733	297649	3346733	15440162816	800.4	20	0
1093.33	3346733	297649	3346733	15443197952	808.4	20	0
1094.33	3346733	297649	3346733	15445315584	800.3	20	0
1095.33	3346733	297649	3346733	15448367104	800.4	20	0
1096.34	3346733	297649	3346733	15451009024	808.4	20	0
1097.34	3346733	297649	3346733	15453278208	800.3	20	0
1098.35	3346733	297649	3346733	15456161792	808.4	20	0
1099.35	3346733	297649	3346733	15459135488	800.5	20	0
1100.35	3346733	297649	3346733	15461367808	800.2	20	0
1101.36	3346733	297649	3346733	15463903232	808.5	20	0
1102.36	3346733	297649	3346733	15466995712	800.4	20	0
1103.37	3346733	297649	3346733	15469461504	808.4	20	0
1104.37	3346733	297649	3346733	15472922624	800.5	20	0
1105.37	3346733	297649	3346733	15475924992	801.0	20	0
1106.38	3346733	297649	3346733	15478226944	807.4	20	0
1107.38	3346733	297649	3346733	15480578048	800.2	20	0
1108.39	3346733	297649	3346733	15483215872	808.2	20	0
1109.39	3346733	297649	3346733	15486304256	800.2	20	0
1110.39	3346733	297649	3346733	15489114112	799.7	20	0
1111.40	3346733	297649	3346733	15492063232	807.9	20	0
1112.40	3346733	297649	3346733	15496249344	800.0	20	0
1113.41	3346733	297649	3346733	15501193216	807.9	20	0
1114.41	3346733	297649	3346733	15505358848	799.9	20	0
1115.41	3346733	297649	3346733	15510085632	799.9	20	0
1116.42	3346733	297649	3346733	15514644480	807.8	20	0
1117.42	3346733	297649	3346733	15519088640	799.7	20	0
1118.43	3346733	297649	3346733	15523573760	807.9	20	0
1119.43	3346733	297649	3346733	15527854080	799.9	20	0
1120.43	3346733	297649	3346733	15532195840	799.7	20	0
1121.44	3346733	297649	3346733	15536295936	807.5	20	0
1122.44	3346733	297649	3346733	15540285440	799.9	20	0
1123.45	3346733	297649	3346733	15544987648	807.8	20	0
1124.45	3346733	297649	3346733	15549448192	799.7	20	0
1125.45	3346733	297649	3346733	15553433600	799.8	20	0
1126.46	3346733	297649	3346733	15557398528	807.7	20	0
1127.46	3346733	297649	3346733	15561793536	800.1	20	0
1128.47	3346733	297649	3346733	15566327808	807.4	20	0
1129.47	3346733	297649	3346733	15570489344	799.9	20	0
1130.47	3346733	297649	3346733	15575126016	799.8	20	0
1131.48	3346733	297649	3346733	15579693056	807.5	20	0
1132.48	3346733	297649	3346733	15583711232	800.3	20	0
1133.49	3346733	297649	3346733	15588155392	807.1	20	0
1134.49	3346733	297649	3346733	15592304640	800.0	20	0
1135.49	3346733	297649	3346733	15597228032	799.7	20	0
1136.50	3346733	297649	3346733	15601139712	807.7	20	0
1137.50	3346733	297649	3346733	15605063680	799.9	20	0
1138.51	3346733	297649	3346733	15610114048	808.0	20	0
1139.51	3346733	297649	3346733	15613976576	799.6	20	0
1140.51	3346733	297649	3346733	15618088960	799.8	20	0
1141.52	3346733	297649	3346733	15622193152	807.9	20	0
1142.52	3346733	297649	3346733	15626858496	799.8	20	0
1143.53	3346733	297649	3346733	15630905344	807.6	20	0
1144.53	3346733	297649	3346733	15635599360	799.7	20	0
1145.53	3346733	297649	3346733	15638757376	800.5	20	0
1146.54	3346733	297649	3346733	15643410432	807.0	20	0
1147.54	3346733	297649	3346733	15648079872	799.8	20	0
1148.55	3346733	297649	3346733	15651684352	807.5	20	0
1149.55	3346733	297649	3346733	15656263680	799.4	20	0
1150.56	3346733	297649	3346733	15659933696	799.5	20	0
1151.56	3346733	297649	3346733	15664480256	807.8	20	0
1152.56	3346733	297649	3346733	15669374976	799.9	20	0
1153.57	3346733	297649	3346733	15672606720	807.3	20	0
1154.57	3346733	297649	3346733	15677173760	799.8	20	0
1155.58	3346733	297649	3346733	15681732608	799.8	20	0
1156.58	3346733	297649	3346733	15686123520	807.6	20	0
1157.58	3346733	297649	3346733	15690317824	799.8	20	0
1158.59	3346733	297649	3346733	15694823424	807.6	20	0
1159.59	3346733	297649	3346733	15698243584	799.6	20	0
1160.60	3346733	297649	3346733	15702724608	799.7	20	0
1161.60	3346733	297649	3346733	15706820608	807.8	20	0
1162.60	3346733	297649	3346733	15711170560	799.6	20	0
1163.61	3346733	297649	3346733	15715487744	807.7	20	0
1164.61	3346733	297649	3346733	15719432192	799.7	20	0
1165.61	3346733	297649	3346733	15723974656	799.9	20	0
1166.62	3346733	297649	3346733	15727968256	807.7	20	0
1167.62	3346733	297649	3346733	15732465664	799.8	20	0
1168.63	3346733	297649	3346733	15736508416	807.6	20	0
1169.63	3346733	297649	3346733	15740682240	799.8	20	0
1170.63	3346733	297649	3346733	15745437696	800.4	20	0
1171.64	3346733	297649	3346733	15749910528	808.1	20	0
1172.64	3346733	297649	3346733	15753457664	799.8	20	0
1173.65	3346733	297649	3346733	15757623296	807.5	20	0
1174.65	3346733	297649	3346733	15761739776	799.6	20	0
1175.65	3346733	297649	3346733	15765557248	799.9	20	0
1176.66	3346733	297649	3346733	15769374720	807.5	20	0
1177.66	3346733	297649	3346733	15774203904	799.6	20	0
1178.67	3346733	297649	3346733	15778328576	807.6	20	0
1179.67	3346733	297649	3346733	15781834752	800.4	20	0
1180.67	3346733	297649	3346733	15786082304	800.7	20	0
1181.68	3346733	297649	3346733	15790522368	808.6	20	0
1182.68	3346733	297649	3346733	15794180096	799.7	20	0
1183.69	3346733	297649	3346733	15799218176	807.5	20	0
1184.69	3346733	297649	3346733	15803686912	799.8	20	0
1185.69	3346733	297649	3346733	15808176128	799.7	20	0
1186.70	3346733	297649	3346733	15812395008	807.8	20	0
1187.70	3346733	297649	3346733	15816196096	799.6	20	0
1188.71	3346733	297649	3346733	15820939264	807.7	20	0
1189.71	3346733	297649	3346733	15825465344	799.7	20	0
1190.71	3346733	297649	3346733	15829614592	799.8	20	0
1191.72	3346733	297649	3346733	15833538560	807.8	20	0
1192.72	3346733	297649	3346733	15838490624	799.5	20	0
1193.73	3346733	297649	3346733	15842627584	807.8	20	0
1194.73	3346733	297649	3346733	15847706624	799.7	20	0
1195.73	3346733	297649	3346733	15852163072	799.9	20	0
1196.74	3346733	297649	3346733	15855906816	807.6	20	0
1197.74	3346733	297649	3346733	15860056064	799.7	20	0
1198.75	3346733	297649	3346733	15864401920	807.8	20	0
1199.75	3346733	297649	3346733	15869399040	799.8	20	0
1200.75	3346733	297649	3346733	15873482752	799.8	20	0
1201.76	3346733	297649	3346733	15877705728	807.8	20	0
1202.76	3346733	297649	3346733	15881719808	799.8	20	0
1203.77	3346733	297649	3346733	15886794752	807.8	20	0
1204.77	3346733	297649	3346733	15891165184	799.9	20	0
1205.77	3346733	297649	3346733	15895216128	799.6	20	0
1206.78	3346733	297649	3346733	15899504640	807.6	20	0
1207.78	3346733	297649	3346733	15904231424	799.7	20	0
1208.79	3346733	297649	3346733	15909191680	807.7	20	0
1209.79	3346733	297649	3346733	15912972288	799.7	20	0
1210.79	3346733	297649	3346733	15917174784	799.7	20	0
1211.80	3346733	297649	3346733	15921729536	807.7	20	0
1212.80	3346733	297649	3346733	15925444608	799.6	20	0
1213.81	3346733	297649	3346733	15928852480	807.7	20	0
1214.81	3346733	297649	3346733	15933911040	799.5	20	0
1215.81	3346733	297649	3346733	15937884160	799.6	20	0
1216.82	3346733	297649	3346733	15942524928	807.9	20	0
1217.82	3346733	297649	3346733	15947509760	799.9	20	0
1218.83	3346733	297649	3346733	15951695872	807.7	20	0
1219.83	3346733	297649	3346733	15956017152	799.7	20	0
1220.83	3346733	297649	3346733	15959576576	799.7	20	0
1221.84	3346733	297649	3346733	15963881472	807.6	20	0
1222.84	3346733	297649	3346733	15968776192	799.9	20	0
1223.85	3346733	297649	3346733	15972540416	800.8	20	0
1224.85	3346733	297649	3346733	15976542208	806.6	20	0
1225.85	3346733	297649	3346733	15980691456	799.5	20	0
1226.86	3346733	297649	3346733	15985082368	807.6	20	0
1227.86	3346733	297649	3346733	15989374976	799.8	20	0
1228.87	3346733	297649	3346733	15993835520	799.9	20	0
1229.87	3346733	297649	3346733	15997767680	807.7	20	0
1230.87	3346733	297649	3346733	16001806336	799.6	20	0
1231.88	3346733	297649	3346733	16005890048	807.7	20	0
1232.88	3346733	297649	3346733	16010268672	799.7	20	0
1233.89	3346733	297649	3346733	16015036416	800.4	20	0
1234.89	3346733	297649	3346733	16019738624	807.6	20	0
1235.89	3346733	297649	3346733	16023908352	799.8	20	0
1236.90	3346733	298224	3346733	16026464256	817.6	20	0
1237.90	3346733	298224	3346733	16028155904	800.0	20	0
1238.90	3346733	298224	3346733	16029962240	799.8	20	0
1239.91	3346733	298224	3346733	16032108544	807.7	20	0
1240.91	3346733	298224	3346733	16033845248	799.7	20	0
1241.92	3346733	298224	3346733	16035758080	807.8	20	0
1242.92	3346733	298224	3346733	16037343232	800.2	20	0
1243.92	3346733	298224	3346733	16039280640	799.4	20	0
1244.93	3346733	298224	3346733	16040599552	807.6	20	0
1245.93	3346733	298224	3346733	16042299392	799.7	20	0
1246.94	3346733	298224	3346733	16044036096	807.4	20	0
1247.94	3346733	298224	3346733	16046186496	799.8	20	0
1248.94	3346733	298224	3346733	16047828992	799.8	20	0
1249.95	3346733	298224	3346733	16049098752	807.6	20	0
1250.95	3346733	298224	3346733	16050626560	799.6	20	0
1251.96	3346733	298224	3346733	16052432896	807.6	20	0
1252.96	3346733	298224	3346733	16054198272	799.8	20	0
1253.96	3346733	298224	3346733	16056012800	799.9	20	0
1254.97	3346733	298224	3346733	16058007552	807.8	20	0
1255.97	3346733	298224	3346733	16059080704	799.7	20	0
1256.98	3346733	298224	3346733	16060436480	808.0	20	0
1257.98	3346733	298224	3346733	16061960192	799.8	20	0
1258.98	3346733	298224	3346733	16064348160	799.6	20	0
1259.99	3346733	298224	3346733	16066416640	807.5	20	0
1260.99	3346733	298224	3346733	16067543040	799.6	20	0
1262.00	3346733	298224	3346733	16069025792	807.7	20	0
1263.00	3346733	298224	3346733	16070512640	799.6	20	0
1264.00	3346733	298224	3346733	16072355840	799.8	20	0
1265.01	3346733	298224	3346733	16073826304	807.5	20	0
1266.01	3346733	298224	3346733	16075501568	799.6	20	0
1267.02	3346733	298224	3346733	16077381632	807.5	20	0
1268.02	3346733	298224	3346733	16079003648	799.9	20	0
1269.02	3346733	298224	3346733	16080576512	799.8	20	0
1270.03	3346733	298224	3346733	16081879040	807.8	20	0
1271.03	3346733	298224	3346733	16083263488	799.7	20	0
1272.04	3346733	298224	3346733	16085360640	799.6	20	0
1273.04	3346733	298224	3346733	16086589440	807.7	20	0
1274.04	3346733	298224	3346733	16088178688	799.5	20	0
1275.05	3346733	298224	3346733	16089456640	807.5	20	0
1276.05	3346733	298224	3346733	16091303936	799.7	20	0
1277.06	3346733	298224	3346733	16093208576	799.7	20	0
1278.06	3346733	298224	3346733	16094867456	807.8	20	0
1279.06	3346733	298224	3346733	16095895552	799.7	20	0
1280.07	3346733	298224	3346733	16097751040	807.5	20	0
1281.07	3346733	298224	3346733	16099500032	799.6	20	0
1282.08	3346733	298224	3346733	16100888576	799.9	20	0
1283.08	3346733	298224	3346733	16102580224	807.7	20	0
1284.08	3346733	298224	3346733	16104669184	799.9	20	0
1285.09	3346733	298224	3346733	16106500096	807.6	20	0
1286.09	3346733	298224	3346733	16107823104	799.5	20	0
1287.10	3346733	298224	3346733	16109150208	799.6	20	0
1288.10	3346733	298224	3346733	16111276032	807.7	20	0
1289.10	3346733	298224	3346733	16112664576	799.9	20	0
1290.11	3346733	298224	3346733	16114601984	807.7	20	0
1291.11	3346733	298224	3346733	16116072448	799.8	20	0
1292.11	3346733	298224	3346733	16118116352	799.8	20	0
1293.12	3346733	298224	3346733	16119840768	807.7	20	0
1294.12	3346733	298224	3346733	16121298944	799.9	20	0
1295.13	3346733	298224	3346733	16123379712	807.6	20	0
1296.13	3346733	298224	3346733	16124514304	799.6	20	0
1297.13	3346733	298224	3346733	16126431232	799.8	20	0
1298.14	3346733	298224	3346733	16128036864	807.7	20	0
1299.14	3346733	303865	3346733	16134590464	895.2	20	0
1300.15	3346733	309907	3346733	16140484608	912.0	20	0
1301.15	3346733	315963	3346733	16146989056	903.1	20	0
1302.15	3346733	321988	3346733	16153071616	902.8	20	0
1303.16	3346733	328012	3346733	16159698944	912.2	20	0
1304.16	3346733	334007	3346733	16165654528	904.5	20	0
1305.17	3346733	340012	3346733	16171331584	913.4	20	0
1306.17	3346733	345995	3346733	16177733632	903.6	20	0
1307.18	3346733	352019	3346733	16183721984	904.2	20	0
1308.18	3346733	358043	3346733	16190259200	913.4	20	0
1309.18	3346733	364133	3346733	16196481024	904.2	20	0
1310.19	3346733	370056	3346733	16203378688	913.4	20	0
1311.19	3346733	374734	3346733	16206688256	887.9	20	0
1312.20	3346733	374734	3346733	16206835712	808.2	20	0
1313.20	3346733	374734	3346733	16206770176	800.8	20	0
1314.20	3346733	374734	3346733	16206884864	799.9	20	0
1315.21	3346733	374734	3346733	16206815232	807.7	20	0
1316.21	3346733	374734	3346733	16206598144	799.6	20	0
1317.22	3346733	374734	3346733	16206737408	807.6	20	0
1318.22	3346733	374734	3346733	16206864384	799.7	20	0
1319.23	3346733	374734	3346733	16206651392	799.6	20	0
1320.23	3346733	374734	3346733	16206831616	807.6	20	0
1321.23	3346733	374734	3346733	16206790656	799.5	20	0
1322.24	3346733	374734	3346733	16206622720	807.6	20	0
1323.24	3346733	374734	3346733	16207106048	799.8	20	0
1324.25	3346733	374734	3346733	16206962688	807.7	20	0
1325.25	3346733	374734	3346733	16206782464	799.5	20	0
1326.25	3346733	374734	3346733	16206639104	799.8	20	0
1327.26	3346733	374734	3346733	16206901248	807.5	20	0
1328.26	3346733	374734	3346733	16207028224	799.5	20	0
1329.27	3346733	374734	3346733	16206925824	807.5	20	0
1330.27	3346733	374734	3346733	16206876672	799.5	20	0
1331.27	3346733	374734	3346733	16206872576	799.8	20	0
1332.28	3346733	374734	3346733	16206876672	807.6	20	0
1333.28	3346733	374734	3346733	16206868480	799.7	20	0
1334.29	3346733	374734	3346733	16206864384	807.6	20	0
1335.29	3346733	374734	3346733	16206852096	799.7	20	0
1336.30	3346733	374734	3346733	16207495168	799.9	20	0
1337.30	3346733	374734	3346733	16207503360	807.7	20	0
1338.30	3346733	374734	3346733	16207441920	799.6	20	0
1339.31	3346733	374734	3346733	16207761408	807.8	20	0
1340.31	3346733	374734	3346733	16207212544	799.6	20	0
1341.32	3346733	374734	3346733	16207319040	799.7	20	0
1342.32	3346733	374734	3346733	16207560704	807.9	20	0
1343.32	3346733	374734	3346733	16207564800	799.9	20	0
1344.33	3346733	374734	3346733	16207773696	807.8	20	0
1345.33	3346733	374734	3346733	16207339520	799.7	20	0
1346.33	3346733	374734	3346733	16207400960	800.0	20	0
1347.34	3346733	374734	3346733	16207392768	807.6	20	0
1348.34	3346733	374734	3346733	16207536128	799.8	20	0
1349.35	3346733	374734	3346733	16207400960	807.8	20	0
1350.35	3346733	374734	3346733	16207400960	799.8	20	0
1351.35	3346733	374734	3346733	16207470592	799.9	20	0
1352.36	3346733	374734	3346733	16207233024	807.8	20	0
1353.36	3346733	374734	3346733	16207634432	799.9	20	0
1354.37	3346733	374734	3346733	16207618048	807.8	20	0
1355.37	3346733	374734	3346733	16207638528	799.8	20	0
1356.37	3346733	374734	3346733	16207540224	799.9	20	0
1357.38	3346733	374734	3346733	16207572992	807.7	20	0
1358.38	3346733	374734	3346733	16207679488	800.6	20	0
1359.39	3346733	374734	3346733	16207671296	806.9	20	0
1360.39	3346733	374734	3346733	16207867904	800.0	20	0
1361.39	3346733	374734	3346733	16207740928	799.5	20	0
1362.40	3346733	374734	3346733	16207953920	807.8	20	0
1363.40	3346733	374734	3346733	16207937536	799.7	20	0
1364.41	3346733	374734	3346733	16207798272	807.5	20	0
1365.41	3346733	374734	3346733	16207888384	799.7	20	0
1366.41	3346733	374734	3346733	16207491072	800.4	20	0
1367.42	3346733	374734	3346733	16207577088	807.3	20	0
1368.42	3346733	374734	3346733	16207351808	799.8	20	0
1369.43	3346733	374734	3346733	16207671296	799.8	20	0
1370.43	3346733	374734	3346733	16207646720	807.6	20	0
1371.43	3346733	374734	3346733	16207503360	799.8	20	0
1372.44	3346733	374734	3346733	16207478784	807.7	20	0
1373.44	3346733	374734	3346733	16207474688	799.9	20	0
1374.45	3346733	374734	3346733	16207482880	801.0	20	0
1375.45	3346733	374734	3346733	16206659584	807.1	20	0
1376.45	3346733	374734	3346733	16206192640	799.6	20	0
1377.46	3346733	374734	3346733	16206176256	807.7	20	0
1378.46	3346733	374734	3346733	16206495744	799.9	20	0
1379.47	3346733	374734	3346733	16206217216	807.1	20	0
1380.47	3346733	374734	3346733	16206934016	799.5	20	0
1381.48	3346733	374734	3346733	16206786560	807.4	20	0
1382.48	3346733	374734	3346733	16206835712	799.7	20	0
1383.48	3346733	374734	3346733	16206934016	800.6	20	0
1384.49	3346733	374734	3346733	16207060992	808.5	20	0
1385.49	3346733	374734	3346733	16206794752	800.8	20	0
1386.50	3346733	374734	3346733	16206794752	807.8	20	0
1387.50	3346733	374734	3346733	16206970880	800.2	20	0
1388.50	3346733	374734	3346733	16206909440	800.4	20	0
1389.51	3346733	374734	3346733	16207339520	808.2	20	0
1390.51	3346733	374734	3346733	16206938112	799.8	20	0
1391.52	3346733	374734	3346733	16206856192	808.0	20	0
1392.52	3346733	374734	3346733	16206819328	800.0	20	0
1393.53	3346733	374734	3346733	16207306752	807.9	20	0
1394.53	3346733	374734	3346733	16207564800	800.2	20	0
1395.53	3346733	374734	3346733	16207798272	800.0	20	0
1396.54	3346733	374734	3346733	16207781888	808.0	20	0
1397.54	3346733	374734	3346733	16207585280	800.1	20	0
1398.55	3346733	374734	3346733	16207896576	808.1	20	0
1399.55	3346733	374734	3346733	16207851520	800.1	20	0
1400.56	3346733	374734	3346733	16208216064	808.0	20	0
1401.56	3346733	374734	3346733	16207552512	800.2	20	0
1402.57	3346733	374734	3346733	16207118336	800.1	20	0
1403.57	3346733	374734	3346733	16207261696	808.0	20	0
1404.57	3346733	374734	3346733	16207392768	799.9	20	0
1405.58	3346733	374734	3346733	16207511552	807.5	20	0
1406.58	3346733	374734	3346733	16207015936	799.7	20	0
1407.59	3346733	374734	3346733	16207040512	799.7	20	0
1408.59	3346733	374734	3346733	16207228928	807.4	20	0
1409.59	3346733	374734	3346733	16207220736	799.6	20	0
1410.60	3346733	374734	3346733	16207200256	807.5	20	0
1411.60	3346733	374734	3346733	16206974976	799.6	20	0
1412.61	3346733	374734	3346733	16207314944	807.8	20	0
1413.61	3346733	374734	3346733	16207458304	799.7	20	0
1414.61	3346733	374734	3346733	16207327232	799.7	20	0
1415.62	3346733	374734	3346733	16207241216	807.6	20	0
1416.62	3346733	374734	3346733	16207241216	799.3	20	0
1417.63	3346733	374734	3346733	16207302656	807.6	20	0
1418.63	3346733	374734	3346733	16207540224	799.7	20	0
1419.64	3346733	374734	3346733	16207560704	800.0	20	0
1420.64	3346733	376414	3346733	16208998400	840.4	20	0
1421.64	3346733	382500	3346733	16215822336	902.6	20	0
1422.65	3346733	388597	3346733	16222359552	911.8	20	0
1423.65	3346733	394684	3346733	16228474880	902.8	20	0
1424.66	3346733	400771	3346733	16235175936	911.6	20	0
1425.66	3346733	406843	3346733	16240701440	903.0	20	0
1426.67	3346733	412906	3346733	16247095296	903.1	20	0
1427.67	3346733	413235	3346733	16247619584	814.3	20	0
1428.67	3346733	413235	3346733	16247328768	799.8	20	0
1429.68	3346733	413235	3346733	16246988800	807.3	20	0
1430.68	3346733	413235	3346733	16247005184	799.6	20	0
1431.69	3346733	413235	3346733	16247209984	802.8	20	0
1432.69	3346733	413235	3346733	16247017472	804.6	20	0
1433.69	3346733	413235	3346733	16246849536	799.7	20	0
1434.70	3346733	413235	3346733	16246755328	807.6	20	0
1435.70	3346733	413235	3346733	16246738944	799.5	20	0
1436.71	3346733	413235	3346733	16246657024	807.5	20	0
1437.71	3346733	413235	3346733	16246706176	799.7	20	0
1438.71	3346733	413235	3346733	16247042048	799.8	20	0
1439.72	3346733	413235	3346733	16247132160	807.6	20	0
1440.72	3346733	413235	3346733	16246743040	799.6	20	0
1441.73	3346733	413235	3346733	16246624256	807.6	20	0
1442.73	3346733	413235	3346733	16246808576	799.6	20	0
1443.74	3346733	413235	3346733	16246595584	799.7	20	0
1444.74	3346733	413235	3346733	16246816768	808.2	20	0
1445.74	3346733	413235	3346733	16246767616	799.4	20	0
1446.75	3346733	413235	3346733	16246755328	807.6	20	0
1447.75	3346733	413235	3346733	16247042048	799.7	20	0
1448.76	3346733	413235	3346733	16246980608	807.7	20	0
1449.76	3346733	413235	3346733	16246951936	799.6	20	0
1450.76	3346733	413235	3346733	16246870016	799.5	20	0
1451.77	3346733	413235	3346733	16246702080	807.5	20	0
1452.77	3346733	413235	3346733	16246702080	799.6	20	0
1453.78	3346733	413235	3346733	16246788096	807.4	20	0
1454.78	3346733	413235	3346733	16247050240	799.4	20	0
1455.79	3346733	413235	3346733	16246743040	799.7	20	0
1456.79	3346733	413235	3346733	16246697984	807.6	20	0
1457.79	3346733	413235	3346733	16246657024	799.7	20	0
1458.80	3346733	413235	3346733	16246890496	807.6	20	0
1459.80	3346733	413235	3346733	16246927360	799.9	20	0
1460.81	3346733	413235	3346733	16246665216	807.4	20	0
1461.81	3346733	413235	3346733	16246923264	799.9	20	0
1462.81	3346733	413235	3346733	16246902784	799.7	20	0
1463.82	3346733	413235	3346733	16246730752	807.4	20	0
1464.82	3346733	413235	3346733	16247238656	799.3	20	0
1465.83	3346733	413235	3346733	16247578624	807.5	20	0
1466.83	3346733	413235	3346733	16247275520	799.6	20	0
1467.84	3346733	413235	3346733	16247345152	799.5	20	0
1468.84	3346733	413235	3346733	16247394304	807.6	20	0
1469.84	3346733	413235	3346733	16247697408	799.4	20	0
