t_s	temp_kb	out_kb	converted_kb	mem_bytes	cpu_pct	pids	fifos
1152.57	0	332838	0	9737732096	681.9	26	4
1153.57	0	333266	0	9738252288	713.8	26	4
1154.58	0	333266	0	9738260480	649.3	26	4
1155.58	0	334040	0	9739046912	599.6	26	4
1156.58	0	334040	0	9738899456	709.2	26	4
1157.59	0	334484	0	9739767808	718.9	26	4
1158.59	0	334631	0	9740021760	668.5	26	4
1159.60	0	335240	0	9740910592	625.5	26	4
1160.60	0	335240	0	9740546048	630.1	26	4
1161.60	0	335667	0	9740378112	659.9	26	4
1162.61	0	335832	0	9741058048	666.8	26	4
1163.61	0	336424	0	9741258752	663.6	26	4
1164.62	0	336424	0	9741389824	593.9	26	4
1165.62	0	336852	0	9742069760	688.6	26	4
1166.62	0	337148	0	9742610432	608.4	26	4
1167.63	0	337609	0	9742315520	596.4	26	4
1168.63	0	338053	0	9743056896	676.3	26	4
1169.64	0	338053	0	9742831616	592.7	26	4
1170.64	0	338811	0	9743790080	660.9	26	4
1171.64	0	338811	0	9744416768	627.7	26	4
1172.65	0	339255	0	9744142336	680.3	26	4
1173.65	0	339584	0	9745010688	659.9	26	4
1174.66	0	340028	0	9745985536	625.5	26	4
1175.66	0	340455	0	9746001920	594.7	26	4
1176.66	0	340455	0	9746014208	633.0	26	4
1177.67	0	341194	0	9746874368	671.5	26	4
1178.67	0	341194	0	9746616320	602.8	26	4
1179.68	0	341638	0	9747132416	661.0	26	4
1180.68	0	341638	0	9746931712	592.1	26	4
1181.68	0	342393	0	9748258816	680.9	26	4
1182.69	0	342393	0	9747845120	634.6	26	4
1183.69	0	342835	0	9748033536	612.6	26	4
1184.70	0	343000	0	9749168128	677.8	26	4
1185.70	0	343591	0	9749028864	613.3	26	4
1186.70	0	343591	0	9748959232	659.5	26	4
1187.71	0	344050	0	9749999616	666.1	26	4
1188.71	0	344808	0	9750839296	647.3	26	4
1189.72	0	344808	0	9750122496	638.1	26	4
1190.72	0	345254	0	9751105536	641.5	26	4
1191.72	0	345254	0	9750822912	638.8	26	4
1192.73	0	346012	0	9751515136	661.5	26	4
1193.73	0	346012	0	9751683072	624.2	26	4
1194.74	0	346455	0	9752264704	656.2	26	4
1195.74	0	346603	0	9752121344	661.0	26	4
1196.74	0	347212	0	9753796608	599.7	26	4
1197.75	0	347212	0	9753608192	655.1	26	4
1198.75	0	347656	0	9754447872	637.3	26	4
1199.76	0	347804	0	9753653248	669.8	26	4
1200.76	0	348411	0	9754140672	623.9	26	4
1201.76	0	348823	0	9754972160	580.2	26	4
1202.77	0	348872	0	9755090944	657.1	26	4
1203.77	0	349630	0	9755955200	678.8	26	4
1204.78	0	349630	0	9755807744	608.3	26	4
1205.78	0	350074	0	9756856320	685.5	26	4
1206.78	0	350074	0	9756229632	646.0	26	4
1207.79	0	350832	0	9757294592	641.7	26	4
1208.79	0	350832	0	9757069312	654.5	26	4
1209.80	0	351294	0	9757491200	657.2	26	4
1210.80	0	351294	0	9756999680	623.4	26	4
1211.80	0	352052	0	9758539776	630.5	26	4
1212.81	0	352052	0	9758015488	666.4	26	4
1213.81	0	352496	0	9758457856	654.0	26	4
1214.81	0	352496	0	9758339072	682.6	26	4
1215.82	0	353236	0	9759514624	642.1	26	4
1216.82	0	353236	0	9759285248	616.7	26	4
1217.83	0	353681	0	9760280576	621.4	26	4
1218.83	0	353681	0	9759842304	641.6	26	4
1219.84	0	354437	0	9760325632	682.5	26	4
1220.84	0	354437	0	9760251904	649.0	26	4
1221.84	0	354880	0	9761017856	610.6	26	4
1222.85	0	354880	0	9761071104	630.8	26	4
1223.85	0	355621	0	9761984512	664.2	26	4
1224.85	0	355621	0	9762058240	660.9	26	4
1225.86	0	356082	0	9762799616	671.6	26	4
1226.86	0	356230	0	9762603008	693.4	26	4
1227.87	0	356823	0	9763205120	647.0	26	4
1228.87	0	357285	0	9763872768	623.9	26	4
1229.87	0	357285	0	9763647488	666.3	26	4
1230.88	0	358027	0	9764655104	646.3	26	4
1231.88	0	358027	0	9764790272	659.3	26	4
1232.89	0	358471	0	9765318656	688.6	26	4
1233.89	0	358620	0	9765392384	677.5	26	4
1234.89	0	359228	0	9765785600	624.2	26	4
1235.90	0	359228	0	9765801984	634.6	26	4
1236.90	0	359656	0	9766539264	680.2	26	4
1237.91	0	359821	0	9766514688	691.2	26	4
1238.91	0	360413	0	9766551552	650.2	26	4
1239.91	0	360659	0	9767342080	610.7	26	4
1240.92	0	360857	0	9767129088	665.2	26	4
1241.92	0	361629	0	9767788544	669.8	26	4
1242.93	0	361629	0	9767546880	646.3	26	4
1243.93	0	362057	0	9767919616	608.0	26	4
1244.93	0	362057	0	9767952384	627.4	26	4
1245.94	0	362830	0	9768648704	681.2	26	4
1246.94	0	362830	0	9769144320	672.0	26	4
1247.95	0	363276	0	9770188800	659.7	26	4
1248.95	0	363440	0	9769406464	667.0	26	4
1249.95	0	364051	0	9769615360	666.1	26	4
1250.96	0	364051	0	9769668608	695.3	26	4
1251.96	0	364479	0	9770876928	632.4	26	4
1252.97	0	364643	0	9770668032	649.8	26	4
1253.97	0	365236	0	9770496000	641.7	26	4
1254.97	0	365236	0	9770692608	632.4	26	4
1255.98	0	365664	0	9771372544	701.1	26	4
1256.98	0	365828	0	9772085248	626.7	26	4
1257.99	0	366420	0	9772023808	703.9	26	4
1258.99	0	366420	0	9771696128	644.6	26	4
1259.99	0	366863	0	9772965888	596.9	26	4
1261.00	0	367011	0	9773371392	627.0	26	4
1262.00	0	367603	0	9774100480	608.4	26	4
1263.01	0	367603	0	9773920256	632.0	26	4
1264.01	0	368031	0	9774030848	690.5	26	4
1265.01	0	368195	0	9774768128	620.8	26	4
1266.02	0	368771	0	9775194112	585.1	26	4
1267.02	0	368771	0	9775386624	606.8	26	4
1268.03	0	369215	0	9775972352	680.4	26	4
1269.03	0	369677	0	9775935488	667.3	26	4
1270.03	0	369990	0	9776164864	635.3	26	4
1271.04	0	370435	0	9777020928	642.3	26	4
1272.04	0	370435	0	9777590272	680.7	26	4
1273.05	0	371206	0	9777389568	661.4	26	4
1274.05	0	371206	0	9777590272	601.2	26	4
1275.05	0	371633	0	9778565120	701.0	26	4
1276.06	0	371797	0	9778106368	600.7	26	4
1277.06	0	372403	0	9779191808	696.1	26	4
1278.07	0	372403	0	9778688000	613.7	26	4
1279.07	0	372830	0	9779216384	632.9	26	4
1280.07	0	372995	0	9779109888	675.1	26	4
1281.08	0	373602	0	9780760576	593.1	26	4
1282.08	0	374029	0	9781133312	691.7	26	4
1283.09	0	374029	0	9780436992	627.4	26	4
1284.09	0	374816	0	9781395456	681.9	26	4
1285.09	0	374816	0	9781059584	635.8	26	4
1286.10	0	375260	0	9781768192	636.3	26	4
1287.10	0	375425	0	9782587392	663.6	26	4
1288.11	0	376018	0	9782874112	648.5	26	4
1289.11	0	376018	0	9782394880	677.9	26	4
1290.11	0	376463	0	9783050240	681.2	26	4
1291.12	0	376628	0	9783222272	605.5	26	4
1292.12	0	377237	0	9784680448	649.0	26	4
1293.13	0	377237	0	9784360960	675.1	26	4
1294.13	0	377681	0	9785237504	639.6	26	4
1295.13	0	378454	0	9786269696	685.0	26	4
1296.14	0	378454	0	9786060800	684.1	26	4
1297.14	0	378881	0	9786159104	603.5	26	4
1298.15	0	378881	0	9785532416	675.8	26	4
1299.15	0	379637	0	9786679296	689.7	26	4
1300.15	0	379637	0	9786425344	629.0	26	4
1301.16	0	380082	0	9787252736	700.2	26	4
1302.16	0	380246	0	9787817984	651.8	26	4
1303.17	0	380837	0	9788489728	621.1	26	4
1304.17	0	380837	0	9788264448	639.4	26	4
1305.17	0	381265	0	9788657664	634.0	26	4
1306.18	0	381429	0	9789153280	627.8	26	4
1307.18	0	382038	0	9789980672	634.5	26	4
1308.18	0	382038	0	9789956096	594.4	26	4
1309.19	0	382467	0	9790119936	620.2	26	4
1310.19	0	382648	0	9789886464	666.4	26	4
1311.20	0	383258	0	9790496768	667.3	26	4
1312.20	0	383455	0	9791193088	581.7	26	4
1313.20	0	383685	0	9791066112	595.0	26	4
1314.21	0	384458	0	9791807488	655.2	26	4
1315.21	0	384458	0	9791614976	619.4	26	4
1316.22	0	384901	0	9792479232	686.9	26	4
1317.22	0	384901	0	9791578112	639.8	26	4
1318.22	0	385672	0	9793138688	704.1	26	4
1319.23	0	385672	0	9792724992	624.1	26	4
1320.23	0	386116	0	9793093632	641.5	26	4
1321.24	0	386888	0	9794646016	673.0	26	4
1322.24	0	386888	0	9794756608	634.9	26	4
1323.24	0	387332	0	9794883584	722.7	26	4
1324.25	0	387332	0	9793437696	684.7	26	4
1325.25	0	388103	0	9794109440	651.6	26	4
1326.26	0	388103	0	9794002944	630.2	26	4
1327.26	0	388531	0	9794531328	613.3	26	4
1328.27	0	388680	0	9795088384	688.5	26	4
1329.27	0	389323	0	9795842048	631.8	26	4
1330.27	0	389323	0	9796161536	635.6	26	4
1331.28	0	389752	0	9796665344	688.1	26	4
1332.28	0	389933	0	9797591040	625.8	26	4
1333.29	0	390525	0	9797992448	644.0	26	4
1334.29	0	390525	0	9797218304	656.4	26	4
1335.29	0	390953	0	9798057984	661.3	26	4
1336.30	0	391134	0	9798393856	629.9	26	4
1337.30	0	391725	0	9799835648	599.9	26	4
1338.31	0	391725	0	9799315456	731.0	26	4
1339.31	0	392153	0	9799647232	641.7	26	4
1340.31	0	392317	0	9800589312	695.7	26	4
1341.32	0	392908	0	9801252864	672.2	26	4
1342.32	0	393335	0	9802399744	601.4	26	4
1343.33	0	393335	0	9801916416	649.5	26	4
1344.33	0	393681	0	9802313728	679.6	26	4
1345.34	0	394108	0	9802608640	643.6	26	4
1346.34	0	394537	0	9803509760	603.4	26	4
1347.34	0	394537	0	9802678272	661.5	26	4
1348.35	0	395327	0	9803735040	654.2	26	4
1349.35	0	395327	0	9803468800	630.4	26	4
1350.36	0	395757	0	9803509760	608.5	26	4
1351.36	0	395757	0	9803350016	657.8	26	4
1352.36	0	396513	0	9804517376	668.5	26	4
1353.37	0	396513	0	9804595200	587.5	26	4
1354.37	0	396940	0	9805119488	661.0	26	4
1355.38	0	397121	0	9805123584	646.5	26	4
1356.38	0	397730	0	9806270464	586.8	26	4
1357.39	0	397730	0	9806147584	693.5	26	4
1358.39	0	398157	0	9806893056	638.9	26	4
1359.39	0	398338	0	9806872576	668.4	26	4
1360.40	0	398929	0	9807114240	652.6	26	4
1361.40	0	398929	0	9807114240	623.0	26	4
1362.41	0	399357	0	9807794176	636.1	26	4
1363.41	0	399538	0	9808351232	641.2	26	4
1364.41	0	400146	0	9808080896	647.1	26	4
1365.42	0	400146	0	9808662528	638.5	26	4
1366.42	0	400556	0	9808969728	665.5	26	4
1367.43	0	400738	0	9809399808	607.2	26	4
1368.43	0	401348	0	9810243584	654.6	26	4
1369.43	0	401348	0	9810939904	673.5	26	4
1370.44	0	401777	0	9810702336	649.9	26	4
1371.44	0	401942	0	9810669568	598.5	26	4
1372.45	0	402552	0	9812004864	644.2	26	4
1373.45	0	402552	0	9812168704	726.0	26	4
1374.45	0	402979	0	9812029440	618.1	26	4
1375.46	0	403144	0	9812090880	615.0	26	4
1376.46	0	403735	0	9812983808	708.0	26	4
1377.47	0	403735	0	9813090304	621.8	26	4
1378.47	0	404163	0	9812946944	665.0	26	4
1379.48	0	404328	0	9812819968	627.6	26	4
1380.48	0	404936	0	9813749760	614.8	26	4
1381.48	0	405051	0	9814302720	703.0	26	4
1382.49	0	405380	0	9814454272	612.5	26	4
1383.49	0	406087	0	9815977984	668.8	26	4
1384.50	0	406137	0	9815502848	684.6	26	4
1385.50	0	406580	0	9816322048	622.8	26	4
1386.50	0	406580	0	9816240128	701.6	26	4
1387.51	0	407338	0	9817513984	628.0	26	4
1388.51	0	407338	0	9817645056	618.3	26	4
1389.52	0	407783	0	9818062848	717.2	26	4
1390.52	0	407930	0	9817739264	627.3	26	4
1391.52	0	408523	0	9818607616	629.0	26	4
1392.53	0	408523	0	9818472448	634.6	26	4
1393.53	0	408965	0	9819164672	655.2	26	4
1394.54	0	409130	0	9819234304	596.0	26	4
1395.54	0	409720	0	9819459584	636.5	26	4
1396.54	0	409720	0	9819258880	644.8	26	4
1397.55	0	410180	0	9819889664	597.7	26	4
1398.55	0	410311	0	9820344320	608.2	26	4
1399.56	0	410919	0	9820696576	683.2	26	4
1400.56	0	411379	0	9821249536	655.2	26	4
1401.56	0	411379	0	9821212672	604.0	26	4
1402.57	0	412118	0	9821855744	626.0	26	4
1403.57	0	412118	0	9821941760	599.7	26	4
1404.58	0	412577	0	9822793728	775.9	26	4
1405.58	0	412577	0	9822134272	677.4	26	4
1406.58	0	413301	0	9823346688	699.3	26	4
1407.59	0	413301	0	9822892032	693.0	26	4
1408.59	0	413729	0	9823506432	658.6	26	4
1409.60	0	413729	0	9823629312	621.7	26	4
1410.60	0	414455	0	9823883264	650.8	26	4
1411.60	0	414455	0	9823760384	723.8	26	4
1412.61	0	414898	0	9824022528	700.3	26	4
1413.61	0	414898	0	9823936512	652.2	26	4
1414.62	0	415605	0	9824559104	611.9	26	4
1415.62	0	415605	0	9824342016	642.1	26	4
1416.62	0	416033	0	9825595392	679.9	26	4
1417.63	0	416033	0	9825390592	617.1	26	4
1418.63	0	416707	0	9826439168	689.3	26	4
1419.64	0	416707	0	9826656256	638.5	26	4
1420.64	0	417135	0	9826373632	651.5	26	4
1421.64	0	417135	0	9826435072	645.1	26	4
1422.65	0	417283	0	9826562048	627.6	26	4
1423.65	0	417826	0	9827078144	579.2	26	4
1424.66	0	417826	0	9827213312	627.7	26	4
1425.66	0	418237	0	9827221504	760.7	26	4
1426.66	0	418782	0	9828511744	675.4	26	4
1427.67	0	418782	0	9828560896	639.2	26	4
1428.67	0	419177	0	9829085184	751.7	26	4
1429.68	0	419177	0	9829097472	714.8	26	4
1430.68	0	419654	0	9829351424	685.2	26	4
1431.68	0	419654	0	9829281792	712.2	26	4
1432.69	0	419933	0	9829912576	631.5	26	4
1433.69	0	420065	0	9830002688	661.5	26	4
1434.70	0	420625	0	9830612992	675.1	26	4
1435.70	0	420625	0	9830330368	630.5	26	4
1436.70	0	421087	0	9831333888	654.0	26	4
1437.71	0	421219	0	9831043072	621.4	26	4
1438.71	0	421812	0	9830756352	671.4	26	4
1439.72	0	422075	0	9832407040	628.3	26	4
1440.72	0	422273	0	9831735296	634.6	26	4
1441.73	0	423013	0	9832280064	676.0	26	4
1442.73	0	423013	0	9831878656	604.1	26	4
1443.73	0	423457	0	9832693760	672.3	26	4
1444.74	0	423457	0	9832464384	621.2	26	4
1445.74	0	424215	0	9833885696	691.2	26	4
1446.75	0	424215	0	9833525248	607.8	26	4
1447.75	0	424643	0	9833811968	719.9	26	4
1448.75	0	424807	0	9834569728	598.4	26	4
1449.76	0	425399	0	9835053056	615.0	26	4
1450.76	0	425646	0	9835032576	667.3	26	4
1451.77	0	425844	0	9835126784	645.6	26	4
1452.77	0	426602	0	9836199936	668.0	26	4
1453.77	0	426602	0	9835560960	636.4	26	4
1454.78	0	427048	0	9836498944	582.7	26	4
1455.78	0	427048	0	9836150784	660.2	26	4
1456.79	0	427805	0	9837682688	672.2	26	4
1457.79	0	427805	0	9837961216	642.0	26	4
1458.79	0	428249	0	9838080000	634.6	26	4
1459.80	0	428249	0	9838137344	651.3	26	4
1460.80	0	429006	0	9838755840	607.6	26	4
1461.80	0	429006	0	9838686208	577.7	26	4
1462.81	0	429433	0	9839517696	628.9	26	4
1463.81	0	429597	0	9839493120	682.7	26	4
1464.82	0	430188	0	9840140288	609.9	26	4
1465.82	0	430188	0	9839730688	629.0	26	4
1466.82	0	430633	0	9840517120	694.2	26	4
1467.83	0	430797	0	9840168960	588.2	26	4
1468.83	0	431405	0	9840910336	650.7	26	4
1469.84	0	431405	0	9840619520	666.3	26	4
1470.84	0	431833	0	9840996352	606.7	26	4
1471.84	0	431997	0	9841078272	606.2	26	4
1472.85	0	432607	0	9841565696	620.1	26	4
1473.85	0	432607	0	9842036736	607.9	26	4
1474.86	0	433035	0	9842339840	644.1	26	4
1475.86	0	433200	0	9842708480	594.1	26	4
1476.86	0	433792	0	9843212288	590.4	26	4
1477.87	0	433792	0	9843363840	615.4	26	4
1478.87	0	434234	0	9843855360	616.8	26	4
1479.88	0	434398	0	9843843072	649.5	26	4
1480.88	0	434990	0	9844523008	610.0	26	4
1481.88	0	434990	0	9844387840	613.2	26	4
1482.89	0	435433	0	9845018624	678.3	26	4
1483.89	0	435597	0	9845411840	606.9	26	4
1484.90	0	436187	0	9846636544	622.2	26	4
1485.90	0	436187	0	9845932032	582.5	26	4
1486.91	0	436631	0	9846247424	666.1	26	4
1487.91	0	436794	0	9846771712	611.9	26	4
1488.91	0	437401	0	9847119872	627.3	26	4
1489.92	0	437401	0	9847005184	644.4	26	4
1490.92	0	437828	0	9847140352	667.9	26	4
1491.93	0	438388	0	9848000512	640.7	26	4
1492.93	0	438586	0	9848197120	679.4	26	4
1493.93	0	439016	0	9848541184	663.1	26	4
1494.94	0	439016	0	9848217600	629.0	26	4
1495.94	0	439773	0	9849790464	633.0	26	4
1496.95	0	439773	0	9848688640	674.1	26	4
1497.95	0	440201	0	9850101760	605.4	26	4
1498.95	0	440201	0	9850015744	632.2	26	4
1499.96	0	440958	0	9850118144	650.9	26	4
1500.96	0	440958	0	9850081280	675.5	26	4
1501.97	0	441386	0	9850286080	629.7	26	4
1502.97	0	441386	0	9850998784	631.8	26	4
1503.97	0	442127	0	9851899904	687.2	26	4
1504.98	0	442127	0	9851494400	641.0	26	4
1505.98	0	442571	0	9852198912	610.8	26	4
1506.99	0	442571	0	9851842560	630.9	26	4
1507.99	0	443327	0	9852760064	662.1	26	4
1508.99	0	443327	0	9852923904	617.6	26	4
1510.00	0	443755	0	9853108224	692.2	26	4
1511.00	0	443920	0	9853636608	564.8	26	4
1512.01	0	444530	0	9854775296	638.8	26	4
1513.01	0	444530	0	9854537728	664.9	26	4
1514.02	0	444958	0	9855541248	617.2	26	4
1515.02	0	445519	0	9856737280	664.1	26	4
1516.02	0	445716	0	9856552960	641.8	26	4
1517.03	0	446159	0	9856638976	604.6	26	4
1518.03	0	446159	0	9856577536	598.5	26	4
1519.04	0	446899	0	9857818624	691.5	26	4
1520.04	0	446899	0	9856942080	647.7	26	4
1521.05	0	447358	0	9857515520	658.1	26	4
1522.05	0	447506	0	9857589248	642.4	26	4
1523.05	0	448097	0	9858637824	625.2	26	4
1524.06	0	448097	0	9857957888	679.0	26	4
1525.06	0	448541	0	9858740224	626.1	26	4
1526.07	0	448706	0	9859182592	689.4	26	4
1527.07	0	449297	0	9859534848	629.7	26	4
1528.07	0	449740	0	9860485120	685.8	26	4
1529.08	0	449740	0	9859518464	673.1	26	4
1530.08	0	450497	0	9860055040	658.5	26	4
1531.09	0	450497	0	9860104192	628.0	26	4
1532.09	0	450925	0	9861918720	658.6	26	4
1533.10	0	451090	0	9862045696	670.2	26	4
1534.10	0	451701	0	9862311936	658.3	26	4
1535.10	0	451701	0	9861894144	616.8	26	4
1536.11	0	452145	0	9862717440	644.3	26	4
1537.11	0	452277	0	9863102464	674.2	26	4
1538.12	0	452902	0	9863544832	683.6	26	4
1539.12	0	452902	0	9862946816	650.2	26	4
1540.12	0	453346	0	9863168000	667.9	26	4
1541.13	0	453494	0	9863704576	618.2	26	4
1542.13	0	454103	0	9864466432	641.2	26	4
1543.13	0	454103	0	9864413184	655.9	26	4
1544.14	0	454547	0	9865011200	670.6	26	4
1545.14	0	454761	0	9865592832	626.3	26	4
1546.15	0	455288	0	9866145792	685.3	26	4
1547.15	0	455600	0	9866276864	596.1	26	4
1548.15	0	455732	0	9866240000	599.5	26	4
1549.16	0	456488	0	9867079680	693.8	26	4
1550.16	0	456488	0	9866760192	708.1	26	4
1551.17	0	456933	0	9867448320	594.7	26	4
1552.17	0	456933	0	9867407360	601.4	26	4
1553.17	0	457693	0	9868517376	638.4	26	4
1554.18	0	457693	0	9867575296	667.3	26	4
1555.18	0	458154	0	9868509184	596.2	26	4
1556.19	0	458154	0	9868730368	655.1	26	4
1557.19	0	458895	0	9869066240	732.2	26	4
1558.19	0	458895	0	9869553664	616.1	26	4
1559.20	0	459339	0	9870643200	650.2	26	4
1560.20	0	459339	0	9870184448	625.8	26	4
1561.21	0	460080	0	9870639104	660.6	26	4
1562.21	0	460080	0	9870684160	623.3	26	4
1563.21	0	460524	0	9870409728	603.0	26	4
1564.22	0	460524	0	9870278656	617.9	26	4
1565.22	0	461265	0	9871540224	669.5	26	4
1566.23	0	461265	0	9871536128	631.9	26	4
1567.23	0	461709	0	9871953920	665.2	26	4
1568.23	0	461874	0	9872670720	629.6	26	4
1569.24	0	462449	0	9873076224	647.6	26	4
1570.24	0	462449	0	9872871424	639.4	26	4
1571.25	0	462911	0	9873313792	662.8	26	4
1572.25	0	463060	0	9873813504	600.3	26	4
1573.25	0	463637	0	9874657280	616.2	26	4
1574.26	0	463637	0	9874583552	665.9	26	4
1575.26	0	464082	0	9875210240	670.3	26	4
1576.27	0	464230	0	9875644416	599.3	26	4
1577.27	0	464838	0	9875894272	691.8	26	4
1578.27	0	465282	0	9876262912	635.1	26	4
1579.28	0	465282	0	9876230144	647.1	26	4
1580.28	0	466022	0	9876627456	666.2	26	4
1581.29	0	466022	0	9877024768	621.3	26	4
1582.29	0	466450	0	9877880832	641.3	26	4
1583.29	0	466450	0	9877835776	599.9	26	4
1584.30	0	467191	0	9878474752	691.8	26	4
1585.30	0	467191	0	9878044672	602.7	26	4
1586.31	0	467619	0	9878806528	671.0	26	4
1587.31	0	467619	0	9878974464	603.6	26	4
1588.31	0	468359	0	9879584768	668.9	26	4
1589.32	0	468359	0	9880276992	641.8	26	4
1590.32	0	468803	0	9879998464	641.6	26	4
1591.33	0	468803	0	9879449600	694.0	26	4
1592.33	0	469545	0	9879908352	629.2	26	4
1593.33	0	469545	0	9879715840	652.4	26	4
1594.34	0	469990	0	9880477696	666.4	26	4
1595.34	0	469990	0	9880211456	639.5	26	4
1596.35	0	470714	0	9881432064	637.8	26	4
1597.35	0	470714	0	9880977408	666.2	26	4
1598.35	0	471141	0	9881354240	616.7	26	4
1599.36	0	471141	0	9881079808	625.8	26	4
1600.36	0	471881	0	9882681344	687.4	26	4
1601.37	0	471881	0	9882615808	655.4	26	4
1602.37	0	472308	0	9882800128	635.0	26	4
1603.37	0	472473	0	9883103232	649.1	26	4
1604.38	0	473049	0	9883660288	611.7	26	4
1605.38	0	473049	0	9883774976	706.8	26	4
1606.39	0	473476	0	9883906048	661.6	26	4
1607.39	0	473640	0	9884659712	615.5	26	4
1608.40	0	474216	0	9885478912	652.1	26	4
1609.40	0	474216	0	9885126656	648.1	26	4
1610.40	0	474644	0	9885360128	647.9	26	4
1611.41	0	474809	0	9885564928	616.4	26	4
1612.41	0	475403	0	9886531584	652.4	26	4
1613.42	0	475733	0	9886957568	655.2	26	4
1614.42	0	475799	0	9886822400	719.8	26	4
1615.42	0	476540	0	9888002048	649.7	26	4
1616.43	0	476540	0	9888018432	581.4	26	4
1617.43	0	476950	0	9889046528	671.3	26	4
1618.44	0	476950	0	9888411648	627.5	26	4
1619.44	0	477707	0	9889185792	624.4	26	4
1620.45	0	477707	0	9888854016	668.8	26	4
1621.45	0	478135	0	9889275904	644.0	26	4
1622.45	0	478217	0	9890459648	645.5	26	4
1623.46	0	478875	0	9889320960	676.7	26	4
1624.46	0	478875	0	9889087488	627.9	26	4
1625.47	0	479286	0	9889087488	581.5	26	4
1626.47	0	479286	0	9888780288	601.7	26	4
1627.48	0	480043	0	9890086912	660.0	26	4
1628.48	0	480043	0	9889918976	635.3	26	4
1629.48	0	480454	0	9890398208	653.0	26	4
1630.49	0	480635	0	9890500608	681.1	26	4
1631.49	0	481229	0	9891229696	643.0	26	4
1632.50	0	481229	0	9891155968	613.6	26	4
1633.50	0	481659	0	9892016128	643.8	26	4
1634.50	0	481840	0	9891852288	648.3	26	4
1635.51	0	482432	0	9892970496	594.6	26	4
1636.51	0	482432	0	9892478976	642.4	26	4
1637.52	0	482844	0	9892945920	698.2	26	4
1638.52	0	483616	0	9894039552	657.1	26	4
1639.52	0	483616	0	9893933056	642.6	26	4
1640.53	0	484027	0	9894551552	646.0	26	4
1641.53	0	484027	0	9894322176	611.6	26	4
1642.54	0	484784	0	9895333888	664.5	26	4
1643.54	0	484784	0	9895329792	637.4	26	4
1644.54	0	485195	0	9895546880	642.7	26	4
1645.55	0	485195	0	9895776256	626.6	26	4
1646.55	0	485952	0	9896378368	684.6	26	4
1647.56	0	485952	0	9896878080	727.1	26	4
1648.56	0	486363	0	9896689664	715.2	26	4
1649.56	0	486363	0	9897017344	658.1	26	4
1650.57	0	487055	0	9897566208	632.7	26	4
1651.57	0	487055	0	9898020864	736.6	26	4
1652.58	0	487055	0	9897476096	808.7	26	4
1653.58	0	487434	0	9897992192	807.0	26	4
1654.58	0	487434	0	9898217472	622.8	26	4
1655.59	0	487599	0	9898631168	692.2	26	4
1656.59	0	488077	0	9898987520	627.2	26	4
1657.60	0	488077	0	9898606592	706.5	26	4
1658.60	0	488408	0	9899053056	655.4	26	4
1659.60	0	488408	0	9899286528	620.3	26	4
1660.61	0	488556	0	9898733568	645.5	26	4
1661.61	0	489083	0	9899802624	802.1	26	4
1662.62	0	489083	0	9899565056	673.1	26	4
1663.62	0	489462	0	9900613632	609.5	26	4
1664.62	0	489462	0	9900834816	574.6	26	4
1665.63	0	490006	0	9901162496	653.3	26	4
1666.63	0	490121	0	9901289472	696.2	26	4
1667.64	0	490499	0	9901654016	670.5	26	4
1668.64	0	490499	0	9901244416	595.1	26	4
1669.64	0	490680	0	9902096384	630.3	26	4
1670.65	0	491224	0	9902256128	693.9	26	4
1671.65	0	491653	0	9902333952	643.9	26	4
1672.66	0	491653	0	9902870528	670.4	26	4
1673.66	0	491834	0	9902784512	599.9	26	4
1674.66	0	492410	0	9903669248	608.2	26	4
1675.67	0	492410	0	9903693824	655.8	26	4
1676.67	0	492821	0	9903460352	619.7	26	4
1677.68	0	493003	0	9904259072	636.4	26	4
1678.68	0	493561	0	9905270784	640.7	26	4
1679.68	0	493561	0	9905090560	646.1	26	4
1680.69	0	493990	0	9905029120	697.9	26	4
1681.69	0	494384	0	9906008064	645.6	26	4
1682.70	0	494746	0	9905881088	619.2	26	4
1683.70	0	494746	0	9906409472	663.1	26	4
1684.70	0	495157	0	9907073024	663.6	26	4
1685.71	0	495321	0	9906896896	614.2	26	4
1686.71	0	495896	0	9907441664	709.3	26	4
1687.72	0	496323	0	9908514816	660.7	26	4
1688.72	0	496323	0	9907929088	606.1	26	4
1689.72	0	497063	0	9908711424	621.8	26	4
1690.73	0	497063	0	9908477952	656.2	26	4
1691.73	0	497492	0	9908170752	644.3	26	4
1692.74	0	497492	0	9908322304	617.1	26	4
1693.74	0	498232	0	9909510144	588.4	26	4
1694.74	0	498232	0	9909432320	615.9	26	4
1695.75	0	498659	0	9910149120	639.2	26	4
1696.75	0	498659	0	9909751808	696.3	26	4
1697.76	0	499397	0	9911013376	636.2	26	4
1698.76	0	499397	0	9910767616	611.1	26	4
1699.76	0	499824	0	9911521280	637.9	26	4
1700.77	0	499824	0	9910759424	657.3	26	4
1701.77	0	500579	0	9911603200	646.7	26	4
1702.78	0	500579	0	9912012800	593.1	26	4
1703.78	0	501006	0	9912061952	653.7	26	4
1704.78	0	501154	0	9912786944	631.6	26	4
1705.79	0	501745	0	9912942592	678.0	26	4
1706.79	0	502056	0	9913446400	667.0	26	4
1707.80	0	502188	0	9914023936	770.1	26	4
1708.80	0	502566	0	9914519552	688.6	26	4
1709.80	0	502879	0	9914507264	670.5	26	4
1710.81	0	503209	0	9915244544	653.1	26	4
1711.81	0	503209	0	9914765312	666.0	26	4
